id,type,heading,totalCount,numSubCategories,subHeading,numOfDuas,arabic,roman,translation,refText,refType,refChapter,headingRoman
98,Guidance,Supplication for one afflicted by a calamity,1,0,Supplication for one afflicted by a calamity,1,إِنّا للهِ وَإِنَا إِلَيْهِ راجِعون، اللهُمِّ أجُرْني في مُصيبَتي، وَاخْلِفْ لي خَيْراً مِنْها,"ہم اللہ کے لیے ہیں اور ہمیں اسی کی طرف لوٹ کر جانا ہے۔
اللہ! میری اس مصیبت میں مجھے ثواب دے، اور اس سے بہتر بدلہ دے۔",We are from Allah and unto Him we return . O Allah take me out of my plight and bring to me after it something better.,Muslim,Hadith,2/632.,کسی مصیبت زدہ کے لیے دعا
99,Prayer,When closing the eyes of the deceased,1,0,When closing the eyes of the deceased,1,اللهُمِّ اغْفِرْ لِ-فلان باسمه- وَارْفَعْ دَرَجَتَهُ في المَهْدِيين، وَاخْلُفْهُ في عَقِبِهِ في الغابِرين، وَاغْفِرْ لَنا وَلَهُ يا رَبَّ العالَمين، وَافْسَحْ لَهُ في قَبْرِهِ وَنَوِّرْلَهُ فيه,اللہ! فلاں (اس کا نام لیں) کو معاف فرما، اور اس کا درجہ ہدایت یافتگان میں بلند کر، اور اس کی نسلوں میں باقی رہنے والوں کے لیے اچھا بدل دے، اور ہمیں اور اسے معاف فرما، اے ربّ العالمین! اس کے قبر میں جگہ دے اور اس میں روشنی ڈال۔,"O Allah, forgive [name of the person] and elevate his station among those who are guided. Send him along the path of those who came before, and forgive us and him, O Lord of the worlds. Enlarge for him his grave and shed light upon him in it.",Muslim,Hadith,2/634,میت کی آنکھیں بند کرتے وقت
100,Prayer,Supplication for the deceased at the funeral prayer,1,0,Supplication for the deceased at the funeral prayer,1,اللهُمِّ عَبْدُكَ وَابْنُ أَمَتِك، احْتاجَ إِلى رَحْمَتِك، وَأَنْتَ غَنِيٌّ عَنْ عَذابِه، إِنْ كانَ مُحْسِناً فَزِدْ في حَسَناتِه، وَإِنْ كانَ مُسيئاً فَتَجاوَزْ عَنْه,اے اللہ! تیرا بندہ اور تیری لونڈی کا بیٹا تیرے رحم کا محتاج ہے، اور تُو اس کے عذاب سے بے نیاز ہے۔ اگر وہ اچھا عمل کرنے والا تھا تو اس کے نیک اعمال میں اضافہ کر، اور اگر وہ گناہ کرنے والا تھا تو اسے معاف فرما دے۔,"O Allah, Your male slave and the child of Your female slave is in need of Your mercy , and You are not in need of his torment . If he was pious then increase his rewards and if he was a transgressor then pardon him .. [4]",Al-Hakim,Hadith,,نماز جنازہ میں میت کے لیے دعا
101,Protection,Placing children under Allaah's protection,1,0,Placing children under Allaah's protection,1,أُعيذُكُما بِكَلِماتِ اللهِ التّامَة، مِنْ كُلِّ شَيْطانٍ وَهامَّة، وَمِنْ كُلِّ عَيْزٍ لامَّة,میں تم دونوں کو اللہ کی کامل باتوں کے ساتھ پناہ دیتا ہوں، ہر شیطان اور زہریلے جانور سے، اور ہر نقصان دہ نظر سے۔,"I seek protection for you in the Perfect Words of Allah from every devil and every beast, and from every envious blameworthy eye.",Al-Bukhari ,Hadith,4/119,بچوں کو اللہ کی پناہ میں دینا
102,Protection,To ward off the deception of the obstinate Shaytaans,1,0,To ward off the deception of the obstinate Shaytaans,1,"أَعُوذُ بكَلِمَاتِ اللهِ التَّامَّاتِ الَّتِي لَا يُجَاوِزُ هُنَّ بَرُّ ولَا فَاجرُ مِنْ شَرِّ مَا خَلقَ، وبَرَأَ وذَرَأَ، ومِنْ شَرِّمَا
يَنْزِلُ مِنَ السَّمَاءِ وِمنْ شَرِّ مَا يَعْرُ جُ فيهَا، ومِن شَرِّ مَا ذَرَأَ في الأَرْضِ ومِنْ شَرِّ مَا يَخْرُ جُ مِنْهَا، وِمنْ شَرِّ فِتَنِ
اللَّيْلِ والنَّهارِ، ومِنْ شَرِّ كُلِّ طارِقٍ إِلَّا طَارٍقاً يَطْرُقُ بخَيْرٍ يَارَحْمَنُ"," کی مخلوق کے شر سے، اور جو کچھ اُس نے پیدا کیا ہے اس سے، آسمان سے جو کچھ نازل ہوتا ہے اُس کے شر سے، اور جو کچھ آسمان میں پھیلتا ہے اس سے، زمین میں جو کچھ بکھرا ہوا ہے اُس کے شر سے، اور جو کچھ اُس سے نکلتا ہے اُس سے، رات اور دن کی فتنوں کے شر سے، اور ہر آندھی کے شر سے، سوائے اُس کے جو اچھے طریقے سے آتا ہو، اے سب سے زیادہ رحم کرنے والے۔
","I take refuge within Allaah's perfect words which no righteous or unrighteous person can transgress, from all the evil that He has created,
made and originated. [I take refuge] from the evil that descends from the sky and the evil that rises up to it. [I take refuge] from the evil that
is spread on earth and the evil that springs from her, and I take refuge from the evil of the tribulations of night and day, and the evil of one
who visits at night except the one who brings good, O Merciful One.'","Ahmad 3/419, with an authentic chain of narration, and Ibn As-Sunni (no. 637).
Al-'Aqidah At-Tahawiyyah p. 133. See also Majma'uz-Zawa'id, 10/127.

Al-Arna'ut, graded its chain authentic in his checking of",Hadith,,ضدی شیطانوں کے فریب سے بچاؤ کی دعا
103,Daily,The best dua,1,0,The best dua,1,رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الآخِرَةِ حَسَنَةً وَقِنَا عَذَابَ النَّارِ,"اے ہمارے رب! ہمیں دنیا میں بھی بھلا ئی دے اور آخرت میں بھی بھلا ئی دے، اور ہمیں آگ کے عذاب سے بچا۔
","Our Lord! Give us in this world that which is good and in the Hereafter that which is good, and save us from the torment of the Fire!",Quran 2:201,Quran,,بہترین دعا
104,Daily,"Dua for knowledge, provision and good deeds",1,0,"Dua for knowledge, provision and good deeds",1,اللَّهُمَّاِنِّى أَسْألُكَ عِلْمَاً نَافِعاً وَرِزْقاً طَيِباً وَعَمَلاً مُتَقَبَلاً,اللّهُمّ میں تجھ سے فائدہ مند علم، پاکیزہ رزق اور قبول شدہ عمل مانگتا ہوں۔,"O Allah! I ask You for knowledge that is of benefit, a good provision and deeds that will be accepted.",[lbn Majah and others],Hadith,,علم، رزق اور نیک اعمال کی دعا
105,Protection,"Protection from distress, hardships, calamities",1,0,"Protection from distress, hardships, calamities",1,اللَّهُمّ إِنِّي أَعُوذُبِكَ مِنْ جَهْدِ الْبَلاَءِ، وَدَرَكِ الشَّقَاءِ، وَسُوءِ الْقَضَاءِ، وَشَمَاتَةِ الأَعْدَاءِ,اللّهُمّ میں تجھ سے بلا کے سختیوں، اور بدبختی کے پیچھے پڑنے، اور برے فیصلے، اور دشمنوں کی خوشی سے پناہ مانگتا ہوں۔,"O Allah I seek refuge in YOU from severe calamities and hardships, grips of ill hope, evil destiny and from rejoicing of enemies",Bukhari,Hadith,,تکلیف، مشکلات اور آفات سے بچاؤ کی دعا
106,Daily,Dua for wellness in both worlds,1,0,Dua for wellness in both worlds,1,اللَّهُمَ إِنِيْ أَسْأَلُكَ العَافِيَةَ فِيّ الْدُّنْيَاوَ الْآخِرَةِ,اللّهُمّ میں تجھ سے دنیا اور آخرت میں عافیت (سلامتی) طلب کرتا ہوں۔,O Allah I ask You wellness in this life and in the hereafter,Sunan al-Tirmidhi,Hadith,3512,دونوں جہانوں کی بھلائی کی دعا
107,Protection,"Dua for protection from any harm, and cure from illness [3 times]",1,0,"Dua for protection from any harm, and cure from illness [3 times]",1,أَعُوذُ بِكَلِمَاتِ الله التَّامَّاتِ مِنْ شَرِّ مَا خَلَقَ,میں اللہ کے مکمل کلمات کے ساتھ پناہ مانگتا ہوں,I seek protection in the perfect words of Allah from every evil that He has created.,"Aboo Hurayrah (may Allah be pleased with him) narrates from the Prophet : ""Whoever recites in the evening three times; I seek protection in the perfect words of Allah from every evil that He has created, then not so much as a stinger (humah) will harm him that evening."" In Muslim there is a similar wording without mention of reciting the supplication thrice (#2709) and at-Tirmidhee (#3898), and al-'Alaamah Ibn Baaz (may Allah have
mercy upon him) mentioned it in Tuhfat-ul-Akhyaar, saying: ""The noun al-Humah denotes an animal that possess a stinger filled with poison like a scorpion,
snake or something similar. And Suhayl bin Saalih who is one of the narrators of this narration said: ""Our people had learned this supplication and we used
to recite it every evening when a teenage girl was stung but suffered no pain or affliction (from the sting)"". Taken from The Precious Remembrance Written
by ash-Shaykh Ibn 'Uthaymeen",Hadith,,ہر قسم کے ضرر اور بیماری سے حفاظت کی دعا [3 بار]
108,Protection,Daily Azkar for protection from any unexpected affliction [recite 3 times],1,0,Daily Azkar for protection from any unexpected affliction [recite 3 times],1,بِسْمِ الله الَّذِي لاَ يَضُرُّ مَعَ اسْمِهِ شَيْئُ فِي الأَرْضِ وَلاَ فِي السَماءِوَهُوَ السَّمِيِعُ العَلِيمُ,میں اللہ کے نام سے پناہ مانگتا ہوں، جس کے نام کے ساتھ زمین اور آسمان میں کوئی چیز نقصان نہیں پہنچا سکتی، اور وہ سننے والا، جاننے والا ہے۔,"In the name of Allah, with Whose name nothing on the earth or in the heavens can cause harm, He is the All-Hearing, the All-Knowing","Related by Aboo Daawud (#5088) from 'Uthmaan bin 'Afaan (may Allah be pleased with him), and its wording is: I heard the Messenger
of Allah say: ""Whoever says three times; In the name of Allah, with Whose Name nothing on the earth or in the heavens can cause harm, He is the All-
Hearing, the All-Knowing, he will not be afflicted with an unexpected affliction until he reaches the morning, and whoever recites it three times upon
entering the morning he will not be afflicted with an unexpected affliction until he reaches the evening."" Shaykh al-Albaanee (may Allah have mercy upon
him) authenticated it in Saheeh Abee Daawud (#5088). And it was narrated by Abaan bin 'Uthmaan said: I heard 'Uthmaan bin 'Afaan (may Allah be pleased
with him) said: The Messenger of Allah said: ""There is not a slave who recites three times in the morning of every day and in the evening of every night; In
the name of Allah, with Whose name nothing on the earth or in the heavens can cause harm, He is the All-Hearing, the All-Knowing, and have anything harm
him."" And Abaan had been afflicted with a bout of paralysis when a man began staring at him so Abaan said to him,"" What are you staring at? Did I not
inform you of the narration however I had not recited the supplication the day Allah carried out over me what is from His Divine Decree?"" Related by
atTirmidhee (#3388) and Ibn Maajah (#3869), at-Tirmidhee said: It is Hasan Saheeh and al-'Alaamah Ibn Baaz (may Allah have mercy upon him) agreed with
its grade in Tuhfat-ul-Akhyaar",Hadith,,غیر متوقع آفات سے بچاؤ کے لیے روزانہ کی اذکار [3 بار]
109,Wellness,Dua for wellness in family & property,1,0,Dua for wellness in family & property,1,"اللّهُمَ اِتِّي أسْألُكَ الْعَفْوَوَ العَافِيَةَ فِى الدُّنْيَا وَالآ خِرَةِ، اللّهمَ إِّي أسْألُكَ الْعَقْوَ وَالعَافِيَةَ فِي دِيْنِي وَدُنْيَايَ وَأهْلِي
ومَالِيا للْهُمَّاسْتُرُ عَوْرَاتِيوَآمِنْ رَوْعَاتِيا للْهُمَّآحْفَظْنِي مِنْ بَيْنِ يَدَيَّ وَمِنْ خَلْفِي، وَعَنْ يَمِيْنِي وَعَنْ
شِمَالِيوَ مِنْ فَوْقِي وَأعُوْذُ بِعَظْمَتِكَ أنْ أغْتَالَ مِنْ تَحْتِي", میں تجھ سے دنیا اور آخرت میں معافی اور عافیت مانگتا ہوں، اللّٰہُمَّ میں تجھ سے اپنے دین، دنیا، اہل و عیال اور مال میں معافی اور عافیت مانگتا ہوں، اللّٰہُمَّ میری ستر پوشی فرما اور میری پریشانیوں کو دور فرما، اللّٰہُمَّ مجھے میرے سامنے، پیچھے، دائیں، بائیں اور اوپر سے محفوظ رکھ اور تیری عظمت کے ساتھ میں تیری پناہ مانگتا ہوں تاکہ مجھے نیچے سے غافل نہ کیا جائے۔,"O Allah I ask You Pardon and wellness in this life and in the hereafter, O Allah I ask You pardon and wellness in my religion, life, family and
property, O Allah hide my mistakes and make my fears peaceful. O Allah protect what is between my hands, what is behind me, what is on
my right and what is on my left, what is above me, and I seek protection in Your Magnificence that I am consumed by what is underneath
me.","Related by Imaam Ahmad as #4785, Aboo Daawud as #5074 and alHaakim authenticated it in his Mustadrak as #1945 and al-'Alaamah Ibn Baaz may",Hadith,,خاندان اور مال کی سلامتی کی دعا
110,Protection,Daily Dua for protection,1,0,Daily Dua for protection,1,"اللَّهُمّ عَالِمَ الْغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّماوَاتِ وَالْأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيكهُ، أَشْهَدُ أَنْلَا إِلَهَ إِلَّا أَنْتَ،
أَعُوذُبِكَ مِنْ شَرِّ نَفْسِي، وَمِنْ شَرِّ الشَّيْطَانِ وَشِرْ كِهِ، وَأَنْ أَقْتَرِفَ عَلَى نَفْسِي سُوءاً، أَوْ أَجُرَّهُ إِلَى مُسْلِمٍ"," غیب اور شہادت کے جاننے والے، آسمانوں اور زمین کے پیدا کرنے والے، ہر چیز کے رب اور مالک، میں گواہی دیتا ہوں کہ تیرے سوا کوئی معبود نہیں، میں تیری پناہ مانگتا ہوں اپنی نفس کے شر سے، اور شیطان کے شر سے اور اس کے شرک سے، اور یہ کہ میں اپنی جان پر کوئی برائی کروں یا اسے کسی مسلمان کی طرف منتقل کروں۔






","O Allaah, Knower of the unseen and the seen, Creator of the heavens and the Earth, Lord and Sovereign of all things, I bear witness that
none has the right to be worshipped except You. I take refuge in You from the evil of my soul and from the evil and shirk of the devil, and
from committing wrong against my soul or bringing such upon another Muslim.","Related by Ahmad (#51, #63, #81, and #7961), al-Bukhaaree in (alAdabul-Mufrad) (#1202, #1204), and in the narrative of Imaam Ahmad #7961 from him
where he said in the last part of the narration: "" ... Say it when you have entered upon morning and when you have entered upon the evening, and when you
take to your bed."" And it was authenticated by al- 'Alaamah Ibn Baaz-may Allah have mercy upon him-in Tuhfat-ul-Akhyaar. Taken from The Precious
Remembrance Written by ash-Shaykh Ibn 'Uthaymeen",Hadith,,روزانہ کی دعا برائے تحفظ
