id,type,heading,totalCount,numSubCategories,subHeading,numOfDuas,arabic,roman,translation,refText,refType,refChapter
108,Protection,Daily Azkar for protection from any unexpected affliction [recite 3 times],1,0,Daily Azkar for protection from any unexpected affliction [recite 3 times],1,بِسْمِ الله الَّذِي لاَ يَضُرُّ مَعَ اسْمِهِ شَيْئُ فِي الأَرْضِ وَلاَ فِي السَماءِوَهُوَ السَّمِيِعُ العَلِيمُ,,"In the name of Allah, with Whose name nothing on the earth or in the heavens can cause harm, He is the All-Hearing, the All-Knowing","Related by Aboo Daawud (#5088) from 'Uthmaan bin 'Afaan (may Allah be pleased with him), and its wording is: I heard the Messenger
of Allah say: ""Whoever says three times; In the name of Allah, with Whose Name nothing on the earth or in the heavens can cause harm, He is the All-
Hearing, the All-Knowing, he will not be afflicted with an unexpected affliction until he reaches the morning, and whoever recites it three times upon
entering the morning he will not be afflicted with an unexpected affliction until he reaches the evening."" Shaykh al-Albaanee (may Allah have mercy upon
him) authenticated it in Saheeh Abee Daawud (#5088). And it was narrated by Abaan bin 'Uthmaan said: I heard 'Uthmaan bin 'Afaan (may Allah be pleased
with him) said: The Messenger of Allah said: ""There is not a slave who recites three times in the morning of every day and in the evening of every night; In
the name of Allah, with Whose name nothing on the earth or in the heavens can cause harm, He is the All-Hearing, the All-Knowing, and have anything harm
him."" And Abaan had been afflicted with a bout of paralysis when a man began staring at him so Abaan said to him,"" What are you staring at? Did I not
inform you of the narration however I had not recited the supplication the day Allah carried out over me what is from His Divine Decree?"" Related by
atTirmidhee (#3388) and Ibn Maajah (#3869), at-Tirmidhee said: It is Hasan Saheeh and al-'Alaamah Ibn Baaz (may Allah have mercy upon him) agreed with
its grade in Tuhfat-ul-Akhyaar",Hadith,
109,Wellness,Dua for wellness in family & property,1,0,Dua for wellness in family & property,1,"اللّهُمَ اِتِّي أسْألُكَ الْعَفْوَوَ العَافِيَةَ فِى الدُّنْيَا وَالآ خِرَةِ، اللّهمَ إِّي أسْألُكَ الْعَقْوَ وَالعَافِيَةَ فِي دِيْنِي وَدُنْيَايَ وَأهْلِي
ومَالِيا للْهُمَّاسْتُرُ عَوْرَاتِيوَآمِنْ رَوْعَاتِيا للْهُمَّآحْفَظْنِي مِنْ بَيْنِ يَدَيَّ وَمِنْ خَلْفِي، وَعَنْ يَمِيْنِي وَعَنْ
شِمَالِيوَ مِنْ فَوْقِي وَأعُوْذُ بِعَظْمَتِكَ أنْ أغْتَالَ مِنْ تَحْتِي",,"O Allah I ask You Pardon and wellness in this life and in the hereafter, O Allah I ask You pardon and wellness in my religion, life, family and
property, O Allah hide my mistakes and make my fears peaceful. O Allah protect what is between my hands, what is behind me, what is on
my right and what is on my left, what is above me, and I seek protection in Your Magnificence that I am consumed by what is underneath
me.","Related by Imaam Ahmad as #4785, Aboo Daawud as #5074 and alHaakim authenticated it in his Mustadrak as #1945 and al-'Alaamah Ibn Baaz may",Hadith,
110,Protection,Daily Dua for protection,1,0,Daily Dua for protection,1,"اللَّهُمّ عَالِمَ الْغَيْبِ وَالشَّهَادَةِ فَاطِرَ السَّماوَاتِ وَالْأَرْضِ، رَبَّ كُلِّ شَيْءٍ وَمَلِيكهُ، أَشْهَدُ أَنْلَا إِلَهَ إِلَّا أَنْتَ،
أَعُوذُبِكَ مِنْ شَرِّ نَفْسِي، وَمِنْ شَرِّ الشَّيْطَانِ وَشِرْ كِهِ، وَأَنْ أَقْتَرِفَ عَلَى نَفْسِي سُوءاً، أَوْ أَجُرَّهُ إِلَى مُسْلِمٍ",,"O Allaah, Knower of the unseen and the seen, Creator of the heavens and the Earth, Lord and Sovereign of all things, I bear witness that
none has the right to be worshipped except You. I take refuge in You from the evil of my soul and from the evil and shirk of the devil, and
from committing wrong against my soul or bringing such upon another Muslim.","Related by Ahmad (#51, #63, #81, and #7961), al-Bukhaaree in (alAdabul-Mufrad) (#1202, #1204), and in the narrative of Imaam Ahmad #7961 from him
where he said in the last part of the narration: "" ... Say it when you have entered upon morning and when you have entered upon the evening, and when you
take to your bed."" And it was authenticated by al- 'Alaamah Ibn Baaz-may Allah have mercy upon him-in Tuhfat-ul-Akhyaar. Taken from The Precious
Remembrance Written by ash-Shaykh Ibn 'Uthaymeen",Hadith,
111,Protection,Morning dua for protection from jinn/shaytan for the entire day [recite 100 times],1,0,Morning dua for protection from jinn/shaytan for the entire day [recite 100 times],1,لاَ إِلَهَ إِلاَّ اللَّهُ، وَحْدَهُلاَ شَرِيكَ لَهُ، لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ، وَهْوَ عَلَى كُلِّ شَىْءٍ قَدِیرُ,,"None has the right to be worshipped except Allaah, alone, without any partner. To Him belong all sovereignty and praise and He is over all
things omnipotent.","It was narrated from Abu Hurayrah that the Messenger of Allaah (peace and blessings of Allaah be upon him) said: ""Whoever says [ this dua ] one hundred
times in the day, will have a reward equivalent to that of freeing ten slaves, one hundred hasanahs (good deeds) will be recorded for him, and one hundred
sayi'ahs (bad deeds) will be erased from his record, and *it will be protection for him from the Shaytaan for that day*, until evening comes. No one could
achieve any better than him except the one who does more than he did."" [Ref: narrated by al-Bukhaari, 31119; Muslim, 2691]",Hadith,
112,Protection,Dua against every kind of harm/evil.,1,0,Dua against every kind of harm/evil.,1,حَسْبِيَ اللهُلَآ إِلَهَ إِلَّا هُوَ عَلَيْهِ تَوَكَّلْتُ وَهُوَ رَبُّ الْعَرْشِ الْعَظِيمِ,,"Allaah is Sufficient for me, none has the right to be worshipped except Him, upon Him I rely and He is Lord of the exalted throne.","[Sunan Abu Dawud, Hadith No. 5081, Hassan] from hisnulmuslim.",Hadith,
113,Provision/ Wealth,Supplications for provision / wealth,1,0,Supplications for provision / wealth,1,اللَّهُمَ اكفِنِي بِحَلالِكَ عَنْ حَرَامِكَ وَأَغْنِنِي بِفَضْلِكَ عَمَّنْ سِوَاكَ,,"O Allah, suffice me with what You have allowed instead of what You have forbidden, and make me independent of all others besides You.",,,
114,Protection,Seeking refuge from seven calamities,1,0,Seeking refuge from seven calamities,1,"اللَّهُمَ إِذِى أعُوذُبِكَ مِنَ التَّرَدَى، وَالْهَدْمِ، وَالْغَرَقِنوَ الْحَرِى قِنوَاْ عُوذُبِكَ أنْ ىَ مَخَتَّطَنِىَ الشَّى طَانُ عِنْدَ
الْمَوْتِ، وَأعُوذُبِكَ أنْ أمُوتَ فِى سَبى ِلمكَ مُدْبِراً، وَأعُوذُبِكَ أنْ أمُوتَ لَدِى خاً",,"O Allaah, I seek refuge with You from falling from a high place, and from being crushed by a falling building, and from drowning, and from
being burned to death, and I seek refuge with You from being overcome by Satan at the point of death, and I seek refuge with You from
dying in Your cause whilst fleeing away, and I seek refuge with You from dying from a poisonous sting'.","Imaam an-Nasaa.ee-rahimahullaah- reported in his 'Sunan' [The Book of Seeking Refuge: Chapter 61: Seeking refuge from falling from a high place, and
from being crushed by a falling building] (no. 5531): ""Mahmood ibn Ghaylaan related to us, saying: al-Fadl ibn Moosaa narrated to us: from `Abdullaah ibn
Sa`eed: from Sayfee, the freed slave of Aboo Ayyoob: from Abul-Yasar, who said: Allaah's Messenger (Peace be upon him) used to say: [this dua]. Also
reported by Aboo Daawood [The Book of Prayer: Chapter 367: With regard to seeking refuge: (no.1552)]. Declared 'Saheeh' by Shaikh al-Albaanee -
rahimahullaah.",Hadith,
115,Guidance,"Asking Allah for good deeds, and no tests",1,0,"Asking Allah for good deeds, and no tests",1,"اللَّهُمَّاِّي أَسأَلُكَ فِعْلَ الْخَيْرَاتِ، وَتَرْكَ الْمُنكَرَاتِ، وَحُبَّ الْمَسَاكِينِ، وَأَنْ تَغْفِرَ لِى، وَتَرْ حَمَنِي، وَإِذَا أَرَدْتَ
فِتْنَةَ قَوْمٍ فَتَوَقَّنِي غَيرَ مَفْنُونٍ، وَأَسْأَلُكَ حُبَّكَ، وَحُتَّ مَنْ يُحِبُّكَ، وَحُبَّ عَمَلٍ يُقَرِّ بُنِي إِلَى حُبِّكَ",,"O Allaah, I ask You to grant me the performance of good deeds, abandonment of bad ones, and love of the poor; and (I ask You) that You
forgive me and have mercy upon me; and if You intend to try a people, cause me to die without being tested; and I ask You for Your love, and
the love of those who love you, and the love of actions which draw me closer to Your love.","Ahmad 5/243, Al-Haakim 1/521 and At-Tirmidhi 5/369 (with similar wording); declared hasan by At-Tirmidhi who said, ""I asked Muhammad bin Isma'il (Al-
Bukhari) and he said, ""This hadith is hasan sahih."" Additionally, at the end of the hadith, the Prophet alag dale alll La said, ""Verily it is true so learn it and
teach it."""" Source: From the Book ""Supplications & Treatment with Ruqyah"", Dr. Sa'eed bin Ali Al-Qahtani, Dar-us-Salam Publication",Hadith,
116,Guidance,Seeking refuge from weaknesses & sadness,1,0,Seeking refuge from weaknesses & sadness,1,"اللّهُمَّ إِنِّي أَعْوذُبِكَ مِنَ الهَمِّ وَالْحَزَنِ، والعجْرِ والكَسَلِ والبُخْلِ والجُبْنِ، وضَلَعِ الدَّيْنِ وغَلَبَةِ
الرِّجال",,"O Allah, I seek refuge in You from grief and sadness, from weakness and from laziness, from miserliness and from cowardice, from | being
overcome by debt and from being overpowered by men (i .e. other people).[2]",,,
117,Daily,Duas for good character & personality traits,1,0,Duas for good character & personality traits,1,اللَّهُمَ فَاَيّمَامُؤْ مِنٍ سَبَبْتُهُ فَاجْعَلْ ذَلِكَ لَهُ قُرْبَةً إِلَيْكَ يَوْمَ الْقِيَامَةِ,,"O Allah! If I should ever abuse a believer, please let that be a means of bringing him near to You on the Day of Resurrection.","[1] Narrated Abu Huraira: that he heard the Prophet (s) saying, ""O Allah! If I should ever abuse a believer, please let that be a means of bringing him near to
You on the Day of Resurrection."" Reference: Sahih al-Bukhari 6361 (Book 80, Hadith 58). Translated by Dr. Muhammad Muhsin Khan",Hadith,
118,Protection,Seeking refuge from declining of favours and punishments,1,0,Seeking refuge from declining of favours and punishments,1,اللَّهُمَّ إِنِّي أَعُوذُبِكَ مِنْ زَوَالِ نِعْمَتِكَ، وَتَحَوُّلِ عَافِيَتِكَ، وَفُجَاءَةِ نِقْمَتِكَ، وَجَميع سَخَطِكَ,,"O Allah! I seek refuge in You against the declining of Your Favours, passing of safety, the suddenness of Your punishment and all that which
displeases You).",.((رواه مسلم)).[used to supplicate thus: [this dua صلى الله عليه وآله وسلم Abdullah,Hadith,
119,Guidance,Duas for guidance & uprightness in religion,1,0,Duas for guidance & uprightness in religion,1,الَّهُمَّإِي أَعُوذُبِكَ أَنْ أَضِلَّ، أَوْ أُضَلَّ، أَوْ أَزِلَّ، أَوْ أُزَلَّ، أَوْ أَظْلِمَ، أَوْ أُظْلَمَ، أَوْ أَجْهَلَ، أَوْ يُجْهَلَ عَلَيَّ,,"O Allah, I seek refuge in You lest I misguide others, or I am misguided by others, lest I cause others to err or I am caused to err, lest I abuse
others or be abused, and lest I behave foolishly or meet with the foolishness of others.","[1]Umm Salamah رضى الله عنها said, ""Never did the Prophet صلى الله عليه وسلم leave my house without looking towards heaven, supplicating: [this dua]. "" [Abu
Dawud, Ibn Majah, An-Nasa'i, At-Tirmithi.",Hadith,
120,Provision/ Wealth,Dua for increase & blessing in wealth and offspring,1,0,Dua for increase & blessing in wealth and offspring,1,"اللَّهُمَّ أكْثِرْ مَالِى، وَوَلَدِى، وَبَارِكْلِى فِى مَا أعْطَى تَنِى وَأطِلْ حَىَ اذِى عَلَى طَاعَتِكَ، وَأحْسِنُ عَمَدِى
وَاغْفِرْلِى",,"O Allah, increase my wealth and offspring, and bless me in what You have given me [1] [and direct my life to Your obedience and rectify my
actions] and forgive my sins [2]","[1] Al Bukhari 7/54 and Muslim 4/1928. It is indicative of the supplicaation offered by the Prophet for Anas bin Malik where he stated ""O Allah, increase his
wealth and offspring and bless him in what you have given him.""",Hadith,
121,Daily,A comprehensive dua,1,0,A comprehensive dua,1,"اللَّهُمَ إِنِي أَسْأَلُكَ الثَّبَاتَ فِي الأَمْرِ، وَالْعَزِيمَةَ عَلَى الرُّشْدِ، وَأَسْأَلكَ مُوجِبَاتِ رَحْمَتِكَ، وَعَزَابِمَ مَغْفِرَتِكَ،
وَأَسْأَلُكَ شُكْرَ نِعْمَنِكَ، وَحُسْنَ عِبَادَتِكَ، وَأَسْأَلُكَ قَلْبَاً سَلِيمَاً، وَلِسَانَاً صَادِقَاً، وَأَسْأَلُكَ مِنْ خَيْرِْ مَا تَعْلَمُ،
وَأَعُوذُبِكَ مِنْ شَرِّ مَا تَعْلَمُ، وَأَسْتَغْفِرُكَ لِمَا تَعْلَمُ، إِنَّكَ أنْتَ عَلاَّمُ الْغُيُوبِ",,"O Allaah verily I ask of You for strength of perseverance of obedience on the Deen, and determination in practicing of the Deen and
goodness. And I ask of You for that which obligates Your mercy and resolutions for Your forgiveness. And I ask of You for the capability to
be thankful for Your blessings and to worship you in a correct and good way. And I ask of You for a heart which is purified in belief and free
from desires and a truthful tongue. And ask of You for the best of what You know, and I seek refuge with You from the evil of what You know
and I seek forgiveness for that which You know. Indeed You are the One who knows the unseen.","Collected by Tabraani in 'Mu'ajam al-Kabeer' (7/335-336), Abu Na'eem in 'al-Hileeyah' (1/266), Ibn Aasakir in 'Tareekh Damishk'. Albaani said this Isnaad is
Jayyid, in 'Silsilah Saheehah' No. 3228.",Hadith,
